2.608690000000000175e+00 2.250000000000000000e+01 2.544849999999999834e+00 5.218240863068702301e-02
2.608690000000000175e+00 2.500000000000000000e+01 1.988080000000000069e+00 4.113207658851665560e-02
2.608690000000000175e+00 2.873989999999999867e+01 1.210210000000000008e+00 2.588211755881654821e-02
2.608690000000000175e+00 3.462789999999999679e+01 6.662120000000000264e-01 1.429211458859240905e-02
2.608690000000000175e+00 3.500000000000000000e+01 6.494419999999999638e-01 1.349618940776751118e-02
2.608690000000000175e+00 4.000000000000000000e+01 4.114940000000000264e-01 8.781115380933336018e-03
2.608690000000000175e+00 4.060819999999999652e+01 3.841519999999999935e-01 8.350814485557441283e-03
2.608690000000000175e+00 4.500000000000000000e+01 2.619210000000000149e-01 5.844879158347415782e-03
2.608690000000000175e+00 5.298680000000000234e+01 1.403050000000000130e-01 3.141671856862202680e-03
2.608690000000000175e+00 5.500000000000000000e+01 1.183310000000000056e-01 2.846962100795161904e-03
2.608690000000000175e+00 5.949479999999999791e+01 8.794159999999999477e-02 2.044816844688403940e-03
2.608690000000000175e+00 6.000000000000000000e+01 8.154110000000000524e-02 2.117957697146956655e-03
2.608690000000000175e+00 6.500000000000000000e+01 6.354630000000000001e-02 1.800504731194994606e-03
2.608690000000000175e+00 6.633599999999999852e+01 5.771020000000000316e-02 1.315402926906033502e-03
2.608690000000000175e+00 7.500000000000000000e+01 3.630490000000000106e-02 1.332104901101726410e-03
2.608690000000000175e+00 8.176000000000000512e+01 2.762300000000000172e-02 1.147118781729250699e-03
2.608690000000000175e+00 8.622979999999999734e+01 2.231450000000000100e-02 1.037566971884224974e-03
2.608690000000000175e+00 9.000000000000000000e+01 1.923719999999999944e-02 8.768412023925199012e-04
2.616239999999999899e+00 2.250000000000000000e+01 2.678450000000000220e+00 5.463585360054330070e-02
2.616239999999999899e+00 2.500000000000000000e+01 1.901410000000000045e+00 3.909820713260903774e-02
2.616239999999999899e+00 2.873989999999999867e+01 1.240010000000000057e+00 2.617332480966833366e-02
2.616239999999999899e+00 3.000000000000000000e+01 1.060950000000000060e+00 2.176179982836897592e-02
2.616239999999999899e+00 3.462789999999999679e+01 6.652259999999999840e-01 1.422263391465251707e-02
2.616239999999999899e+00 3.500000000000000000e+01 6.335929999999999618e-01 1.317174327286923553e-02
2.616239999999999899e+00 4.000000000000000000e+01 4.078760000000000163e-01 8.872535227646267258e-03
2.616239999999999899e+00 4.060819999999999652e+01 3.740979999999999861e-01 8.149274067044007253e-03
2.616239999999999899e+00 5.500000000000000000e+01 1.165940000000000032e-01 2.817993833787434035e-03
2.616239999999999899e+00 5.949479999999999791e+01 8.998380000000000267e-02 2.099620142175855683e-03
2.616239999999999899e+00 6.000000000000000000e+01 8.526179999999999870e-02 2.584801997758002373e-03
2.616239999999999899e+00 6.500000000000000000e+01 6.332959999999999978e-02 1.758177938126809616e-03
2.616239999999999899e+00 6.633589999999999520e+01 5.832779999999999909e-02 1.473505813364901209e-03
2.616239999999999899e+00 7.366809999999999548e+01 4.062949999999999895e-02 1.061669931966616187e-03
2.616239999999999899e+00 8.175990000000000180e+01 2.781799999999999898e-02 9.782337240480925428e-04
2.616239999999999899e+00 8.622979999999999734e+01 2.326500000000000096e-02 1.007639269234779280e-03
2.623780000000000001e+00 2.250000000000000000e+01 2.680890000000000217e+00 5.545000924301456136e-02
2.623780000000000001e+00 2.500000000000000000e+01 1.839269999999999960e+00 3.756988138415664341e-02
2.623780000000000001e+00 2.873989999999999867e+01 1.201429999999999998e+00 2.632996434839211461e-02
2.623780000000000001e+00 3.000000000000000000e+01 1.079460000000000086e+00 2.212645753138988217e-02
2.623780000000000001e+00 3.462789999999999679e+01 6.830530000000000213e-01 1.458819926704512694e-02
2.623780000000000001e+00 3.500000000000000000e+01 6.293029999999999458e-01 1.312681262462887279e-02
2.623780000000000001e+00 4.000000000000000000e+01 3.920520000000000116e-01 8.539500912828335705e-03
2.623780000000000001e+00 4.060819999999999652e+01 3.896560000000000024e-01 8.483438674055703010e-03
2.623780000000000001e+00 4.500000000000000000e+01 2.569370000000000265e-01 5.657145740384986535e-03
2.623780000000000001e+00 5.298669999999999902e+01 1.341100000000000070e-01 3.239147831837873703e-03
2.623780000000000001e+00 5.500000000000000000e+01 1.181669999999999943e-01 3.031938220501202447e-03
2.623780000000000001e+00 5.949479999999999791e+01 8.850449999999999984e-02 2.032648967766200257e-03
2.623780000000000001e+00 6.000000000000000000e+01 8.230740000000000278e-02 2.136449367245159096e-03
2.623780000000000001e+00 6.500000000000000000e+01 6.082379999999999731e-02 1.736375081555410933e-03
2.623780000000000001e+00 6.633589999999999520e+01 5.597160000000000329e-02 1.343483372642341380e-03
2.623780000000000001e+00 7.366809999999999548e+01 3.976319999999999855e-02 1.125524472417086062e-03
2.623780000000000001e+00 8.175990000000000180e+01 2.627849999999999978e-02 1.186200612994699156e-03
2.623780000000000001e+00 8.622969999999999402e+01 2.378359999999999849e-02 1.108503482079799306e-03
