2.58293	0	2.950E-06	1.131E-07
3.14055	0	3.775E-06	1.270E-07
3.70869	0	4.675E-06	1.332E-07
4.09972	0	5.079E-06	1.865E-07
4.43114	0	6.058E-06	1.813E-07

