2.454	31.5497	0.970616	0.0291715
2.499	31.5497	0.944096	0.0291715
2.547	31.5497	0.933488	0.0291715
2.594	31.5497	0.917577	0.0265196
2.644	31.5497	0.883101	0.0265196
2.687	31.5497	0.869842	0.0259892
2.737	31.5497	0.864538	0.0259892
2.784	31.5497	0.851278	0.0254588
2.786	31.5497	0.824758	0.0246632
2.834	31.5497	0.819454	0.0246632
2.933	31.5497	0.808847	0.024398
2.978	31.5497	0.784979	0.0236024
3.125	31.5497	0.761111	0.0228068
3.172	31.5497	0.739896	0.0222764
3.172	31.5497	0.753155	0.0225416
3.22	31.5497	0.737244	0.0220112
3.269	31.5497	0.742548	0.0222764
3.272	31.5497	0.726636	0.021746
3.326	31.5497	0.713376	0.0214808
3.373	31.5497	0.713376	0.0214808
3.427	31.5497	0.713376	0.0214808
3.479	31.5497	0.697464	0.0209505
3.529	31.5497	0.678901	0.0204201
3.583	31.5497	0.681553	0.0204201
3.619	31.5497	0.684205	0.0204201
3.675	31.5497	0.678901	0.0204201
3.727	31.5497	0.662989	0.0198897
3.779	31.5497	0.655033	0.0196245
3.836	31.5497	0.652381	0.0196245
3.89	31.5497	0.644425	0.0193593
3.944	31.5497	0.647077	0.0193593
3.998	31.5497	0.639121	0.0190941
4.066	31.5497	0.636469	0.0190941
4.111	31.5497	0.631166	0.0188289
4.167	31.5497	0.625862	0.0188289
4.224	31.5497	0.620558	0.0185637
4.282	31.5497	0.620558	0.0185637
4.337	31.5497	0.617906	0.0185637
4.395	31.5497	0.60995	0.0182985
4.449	31.5497	0.604646	0.0180333
4.508	31.5497	0.604646	0.0182985
4.564	31.5497	0.599342	0.0180333
4.625	31.5497	0.59669	0.0180333
4.652	31.5497	0.599342	0.0180333
4.682	31.5497	0.601994	0.0180333
4.743	31.5497	0.591386	0.0177681
4.743	31.5497	0.601994	0.0180333
4.798	31.5497	0.588734	0.0177681
4.857	31.5497	0.575474	0.0172377
4.917	31.5497	0.567519	0.0169725
4.979	31.5497	0.538347	0.0161769
5.004	31.5497	0.525087	0.0156465
5.017	31.5497	0.517131	0.0156465
5.024	31.5497	0.511827	0.0153813
5.039	31.5497	0.498568	0.014851
5.046	31.5497	0.490612	0.0145858
5.056	31.5497	0.480004	0.0143206
5.098	31.5497	0.405749	0.012199
5.123	31.5497	0.368622	0.0111382
5.134	31.5497	0.334146	0.0100774
5.141	31.5497	0.320887	0.00954704
5.147	31.5497	0.304975	0.00928185
5.16	31.5497	0.267848	0.00848626
5.178	31.5497	0.220908	0.00954704
5.203	31.5497	0.175559	0.00954704
5.218	31.5497	0.142675	0.0058343
5.235	31.5497	0.13525	0.00689509
5.249	31.5497	0.137371	0.00742548
5.261	31.5497	0.134719	0.00848626
5.273	31.5497	0.151161	0.00689509
5.284	31.5497	0.159648	0.00636469
5.296	31.5497	0.18272	0.00795587
5.316	31.5497	0.19598	0.00742548
5.327	31.5497	0.212687	0.00795587
5.354	31.5497	0.249549	0.00795587
5.395	31.5497	0.291715	0.00875145
5.431	31.5497	0.336798	0.0100774
5.475	31.5497	0.355362	0.0106078
5.514	31.5497	0.371274	0.0111382
5.554	31.5497	0.389838	0.0116686
5.613	31.5497	0.405749	0.012199
5.674	31.5497	0.432269	0.0129946
5.737	31.5497	0.437573	0.0129946
2.452	36.6915	0.569818	0.0170694
2.476	36.6915	0.552247	0.0165674
2.482	36.6915	0.559777	0.0168184
2.52	36.6915	0.552247	0.0165674
2.569	36.6915	0.532165	0.0160654
2.617	36.6915	0.527145	0.0158143
2.665	36.6915	0.519614	0.0155633
2.716	36.6915	0.509573	0.0153123
2.762	36.6915	0.502043	0.0150613
2.81	36.6915	0.484471	0.0145592
2.86	36.6915	0.497022	0.0148103
2.907	36.6915	0.481961	0.0145592
2.959	36.6915	0.4669	0.0140572
3.005	36.6915	0.4669	0.0140572
3.055	36.6915	0.461879	0.0138062
3.105	36.6915	0.461879	0.0138062
3.152	36.6915	0.451838	0.0135552
3.206	36.6915	0.444308	0.0133041
3.256	36.6915	0.434267	0.0130531
3.308	36.6915	0.439287	0.0133041
3.36	36.6915	0.429246	0.0128021
3.411	36.6915	0.421716	0.0125511
3.463	36.6915	0.424226	0.0128021
3.515	36.6915	0.426736	0.0128021
3.565	36.6915	0.411675	0.0123
3.593	36.6915	0.414185	0.0125511
3.623	36.6915	0.411675	0.0123
3.669	36.6915	0.411675	0.0123
3.699	36.6915	0.406655	0.0123
3.723	36.6915	0.406655	0.0123
3.753	36.6915	0.404144	0.012049
3.803	36.6915	0.401634	0.012049
3.827	36.6915	0.399124	0.012049
3.86	36.6915	0.399124	0.012049
3.884	36.6915	0.399124	0.012049
3.912	36.6915	0.399124	0.012049
3.942	36.6915	0.399124	0.012049
3.968	36.6915	0.396614	0.011798
4.02	36.6915	0.394103	0.011798
4.076	36.6915	0.391593	0.011798
4.13	36.6915	0.389083	0.011547
4.186	36.6915	0.389083	0.011547
4.242	36.6915	0.384063	0.011547
4.298	36.6915	0.384063	0.011547
4.354	36.6915	0.384063	0.011547
4.411	36.6915	0.376532	0.011296
4.467	36.6915	0.381552	0.011547
4.527	36.6915	0.376532	0.011296
4.601	36.6915	0.369001	0.0110449
4.661	36.6915	0.363981	0.0107939
4.719	36.6915	0.361471	0.0107939
4.771	36.6915	0.35645	0.0107939
4.84	36.6915	0.35394	0.0105429
4.896	36.6915	0.336369	0.0100409
4.954	36.6915	0.321307	0.00978983
4.991	36.6915	0.303736	0.00903677
5.034	36.6915	0.273613	0.0082837
5.075	36.6915	0.234956	0.0070286
5.093	36.6915	0.208348	0.00627553
5.114	36.6915	0.172703	0.00527145
5.135	36.6915	0.139568	0.00426736
5.152	36.6915	0.103923	0.00401634
5.177	36.6915	0.0690309	0.00301226
5.196	36.6915	0.0379042	0.00401634
5.213	36.6915	0.0143584	0.0035143
5.231	36.6915	0.00607472	0.0035143
5.251	36.6915	0.00853472	0.00301226
5.27	36.6915	0.0198307	0.00401634
5.29	36.6915	0.0404144	0.00301226
5.327	36.6915	0.0878575	0.0035143
5.37	36.6915	0.133543	0.00401634
5.405	36.6915	0.164419	0.00502043
5.444	36.6915	0.193286	0.00577349
5.488	36.6915	0.217384	0.00652655
5.527	36.6915	0.224915	0.00677758
5.585	36.6915	0.246503	0.00727962
5.641	36.6915	0.256042	0.00778166
5.699	36.6915	0.266083	0.00803268
2.439	43.016	0.32852	0.00994815
2.439	43.016	0.326207	0.0097168
2.464	43.016	0.32852	0.00994815
2.469	43.016	0.323893	0.0097168
2.49	43.016	0.314639	0.00948544
