(-4.09698e-06,4.7193e-06)
(7.71565e-06,8.06023e-06)
(5.67128e-06,-6.53274e-06)
(-3.78835e-06,-5.1742e-06)
(2.45355e-05,-1.01658e-05)
(-1.5716e-05,-4.16343e-05)
(1.29714e-06,-1.18972e-07)
(-1.39577e-07,-1.67912e-06)
(6.00994e-05,-2.49011e-05)
(-3.84963e-05,-0.000101983)
(2.75164e-06,-2.52377e-07)
(-2.96087e-07,-3.56196e-06)
(-3.73223e-06,6.27619e-06)
(7.01249e-06,6.54461e-06)
(1.1338e-05,-1.90662e-05)
(-7.91562e-06,-1.19206e-05)
(-0.0001198,-0.000301182)
(-0.000283747,-2.87181e-05)
(-5.90117e-06,9.92353e-06)
(1.10877e-05,1.03479e-05)
(8.01715e-06,-1.34818e-05)
(-5.59719e-06,-8.42916e-06)
(4.72639e-05,-3.13919e-05)
(-2.88541e-05,-5.54719e-05)
(3.38778e-06,-1.17075e-06)
(-8.01249e-07,-2.6577e-06)
(0.000115772,-7.68942e-05)
(-7.06778e-05,-0.000135878)
(7.18656e-06,-2.48353e-06)
(-1.69971e-06,-5.63783e-06)
(-3.73356e-06,6.28404e-06)
(7.01744e-06,6.54768e-06)
(1.13417e-05,-1.90895e-05)
(-7.92163e-06,-1.19315e-05)
(-0.000120028,-0.000301301)
(-0.000283874,-2.86892e-05)
(-5.90327e-06,9.93594e-06)
(1.10955e-05,1.03528e-05)
(8.01981e-06,-1.34983e-05)
(-5.60144e-06,-8.43686e-06)
(4.73131e-05,-3.1449e-05)
(-2.88827e-05,-5.55063e-05)
(3.39331e-06,-1.17427e-06)
(-8.02958e-07,-2.66027e-06)
(0.000115893,-7.70339e-05)
(-7.07479e-05,-0.000135962)
(7.1983e-06,-2.49099e-06)
(-1.70333e-06,-5.64328e-06)
(-8.41347e-07,5.84045e-07)
(3.07266e-06,4.48416e-06)
(4.25945e-07,4.5676e-05)
(8.87322e-05,2.71617e-06)
(4.20673e-07,-2.92023e-07)
(-1.53633e-06,-2.24208e-06)
(-1.26378e-06,8.77292e-07)
(1.17858e-06,1.78468e-06)
(9.75985e-06,1.90559e-07)
(1.15038e-06,-5.54884e-05)
(2.23359e-07,1.12931e-07)
(5.10613e-07,-1.00939e-06)
(-1.46101e-06,1.16239e-06)
(3.7647e-06,4.9023e-06)
(1.9411e-06,7.45471e-05)
(0.000103145,6.72211e-06)
(7.30503e-07,-5.81194e-07)
(-1.88235e-06,-2.45115e-06)
(-2.15377e-06,1.71356e-06)
(1.53555e-06,2.18129e-06)
(1.87819e-05,-1.97006e-06)
(-6.26789e-06,-6.21981e-05)
(5.21471e-07,1.58392e-07)
(3.93224e-07,-1.29075e-06)
(-2.09064e-06,1.84875e-06)
(4.41375e-06,5.33923e-06)
(5.07613e-06,0.000101188)
(0.000116254,1.14729e-05)
(1.04532e-06,-9.24375e-07)
(-2.20687e-06,-2.66961e-06)
(-3.03618e-06,2.68489e-06)
(1.87467e-06,2.62532e-06)
(2.90233e-05,-5.76113e-06)
(-1.29259e-05,-6.83738e-05)
(9.235e-07,1.58352e-07)
(2.70049e-07,-1.55511e-06)
(-2.53183e-06,2.39057e-06)
(4.86301e-06,5.66345e-06)
(8.43119e-06,0.00011861)
(0.000124892,1.49109e-05)
(1.26591e-06,-1.19528e-06)
(-2.43151e-06,-2.83173e-06)
(-3.64371e-06,3.44042e-06)
(2.10714e-06,2.97006e-06)
(3.68281e-05,-9.38456e-06)
(-1.74365e-05,-7.26988e-05)
(1.26796e-06,1.24152e-07)
(1.76924e-07,-1.74296e-06)
(-3.34759e-06,3.54499e-06)
(5.71969e-06,6.31971e-06)
(1.76611e-05,0.000148804)
(0.000140352,2.10376e-05)
(1.67379e-06,-1.77249e-06)
(-2.85984e-06,-3.15986e-06)
(-4.74714e-06,5.02707e-06)
(2.53931e-06,3.70045e-06)
(5.27715e-05,-1.84254e-05)
(-2.5904e-05,-8.1219e-05)
(2.06359e-06,-3.54923e-08)
(-1.98878e-08,-2.11961e-06)
(-3.93695e-06,4.53497e-06)
(6.38953e-06,6.85578e-06)
(2.73465e-05,0.000169455)
(0.000151656,2.50037e-05)
(1.96847e-06,-2.26748e-06)
(-3.19476e-06,-3.42789e-06)
(-5.53004e-06,6.37005e-06)
(2.86556e-06,4.32614e-06)
(6.57899e-05,-2.72588e-05)
(-3.24311e-05,-8.82032e-05)
(2.8005e-06,-2.56858e-07)
(-1.92229e-07,-2.43553e-06)
(-5.76631e-06,9.69674e-06)
(9.54413e-06,9.34422e-06)
(9.30227e-05,0.000233862)
(0.000199057,3.07584e-05)
(2.88315e-06,-4.84837e-06)
(-4.77207e-06,-4.67211e-06)
(-7.88809e-06,1.32648e-05)
(4.33529e-06,7.59664e-06)
(0.000125406,-8.32929e-05)
(-6.16144e-05,-0.000124684)
(7.23472e-06,-2.50017e-06)
(-1.21195e-06,-4.23123e-06)
(-5.76854e-06,9.70917e-06)
(9.55155e-06,9.34963e-06)
(9.32003e-05,0.000233957)
(0.00019916,3.07481e-05)
(2.88427e-06,-4.85459e-06)
(-4.77578e-06,-4.67482e-06)
(-7.89088e-06,1.32813e-05)
(4.33879e-06,7.60455e-06)
(0.000125534,-8.34426e-05)
(-6.16789e-05,-0.000124775)
(7.2464e-06,-2.50764e-06)
(-1.2147e-06,-4.23608e-06)
(-1.02934e-07,5.16582e-08)
(1.69642e-06,3.38171e-06)
(3.41624e-07,-1.71447e-07)
(-1.44219e-06,-2.87846e-06)
(-3.97575e-09,-1.16977e-05)
(-0.000113664,-1.41477e-07)
(-1.62753e-07,8.16787e-08)
(2.68227e-06,5.34695e-06)
(2.41565e-07,-1.21231e-07)
(-1.01978e-06,-2.03538e-06)
(4.85304e-07,1.60006e-07)
(7.73099e-06,-2.34468e-05)
(7.77401e-09,9.8938e-09)
(5.63812e-07,-4.43011e-07)
(1.18875e-06,3.91934e-07)
(1.8937e-05,-5.74326e-05)
(1.64912e-08,2.09879e-08)
(1.19603e-06,-9.39769e-07)
(-1.96626e-08,7.80062e-09)
(1.30032e-06,3.27769e-06)
(6.60179e-08,-2.61909e-08)
(-1.0523e-06,-2.65267e-06)
(-3.00128e-11,-2.31267e-06)
(-0.000104193,-5.70084e-09)
(-3.10893e-08,1.23339e-08)
(2.05598e-06,5.18249e-06)
(4.66817e-08,-1.85198e-08)
(-7.44089e-07,-1.87572e-06)
(7.46725e-08,4.29916e-08)
(1.15268e-05,-2.0021e-05)
(6.21825e-10,1.70549e-09)
(6.08872e-07,-2.21995e-07)
(1.8291e-07,1.05307e-07)
(2.82348e-05,-4.90413e-05)
(1.31909e-09,3.6179e-09)
(1.29161e-06,-4.70924e-07)
(-1.16638e-08,4.3408e-09)
(1.2126e-06,3.25831e-06)
(3.92577e-08,-1.46101e-08)
(-9.71651e-07,-2.61092e-06)
(-6.36463e-12,-1.38115e-06)
(-0.00010244,-2.04432e-09)
(-1.84421e-08,6.8634e-09)
(1.9173e-06,5.15185e-06)
(2.77594e-08,-1.03309e-08)
(-6.87061e-07,-1.8462e-06)
(4.17181e-08,2.70153e-08)
(1.23893e-05,-1.9132e-05)
(2.64847e-10,9.73174e-10)
(6.12575e-07,-1.66711e-07)
(1.02188e-07,6.61737e-08)
(3.03474e-05,-4.68636e-05)
(5.61825e-10,2.06441e-09)
(1.29947e-06,-3.53647e-07)
(-1.5017e-07,7.5364e-08)
(1.97288e-06,3.93324e-06)
(3.06541e-09,9.01925e-06)
(6.79661e-05,1.15769e-07)
(7.5085e-08,-3.7682e-08)
(-9.86441e-07,-1.96662e-06)
(-2.33948e-07,1.17409e-07)
(6.61526e-07,1.32141e-06)
(1.33943e-06,4.41613e-07)
(1.42703e-05,-4.32779e-05)
(1.7279e-08,2.19906e-08)
(6.59661e-07,-5.18322e-07)
(-2.8509e-08,1.13102e-08)
(1.48274e-06,3.73755e-06)
(2.31502e-11,1.78386e-06)
(6.09326e-05,4.64955e-09)
(1.42545e-08,-5.65511e-09)
(-7.41371e-07,-1.86877e-06)
(-4.52227e-08,1.79409e-08)
(4.66403e-07,1.17577e-06)
(2.07059e-07,1.19211e-07)
(2.08645e-05,-3.62397e-05)
(1.38851e-09,3.80831e-09)
(6.90158e-07,-2.51632e-07)
(-1.68895e-08,6.28558e-09)
(1.37703e-06,3.70015e-06)
(4.90986e-12,1.06546e-06)
(5.96372e-05,1.6664e-09)
(8.44474e-09,-3.14279e-09)
(-6.88517e-07,-1.85007e-06)
(-2.68943e-08,1.0009e-08)
(4.27579e-07,1.14896e-06)
(1.15795e-07,7.49848e-08)
(2.2334e-05,-3.4489e-05)
(5.91974e-10,2.17519e-09)
(6.89744e-07,-1.87712e-07)
(-3.50473e-06,5.24978e-06)
(6.3651e-06,6.12739e-06)
(1.06877e-05,-1.60093e-05)
(-7.13739e-06,-1.04921e-05)
(-9.08796e-05,-0.000282984)
(-0.000266701,-3.13699e-05)
(-5.54147e-06,8.30064e-06)
(1.00641e-05,9.68826e-06)
(7.55737e-06,-1.13203e-05)
(-5.0469e-06,-7.41906e-06)
(4.06242e-05,-2.41624e-05)
(-2.50282e-05,-5.10476e-05)
(2.6847e-06,-7.51459e-07)
(-5.83941e-07,-2.33379e-06)
(9.95085e-05,-5.91857e-05)
(-6.13063e-05,-0.000125041)
(5.69512e-06,-1.59408e-06)
(-1.23873e-06,-4.95073e-06)
(-3.87161e-06,7.60877e-06)
(7.85906e-06,7.03916e-06)
(1.17256e-05,-2.3044e-05)
(-8.96608e-06,-1.37698e-05)
(-0.000159535,-0.00031743)
(-0.000304714,-2.20804e-05)
(-6.12155e-06,1.20305e-05)
(1.24263e-05,1.11299e-05)
(8.29124e-06,-1.62946e-05)
(-6.33997e-06,-9.73674e-06)
(5.52704e-05,-4.14343e-05)
(-3.36145e-05,-6.14241e-05)
(4.36207e-06,-1.83777e-06)
(-1.10287e-06,-3.11729e-06)
(0.000135384,-0.000101493)
(-8.23383e-05,-0.000150458)
(9.25335e-06,-3.89851e-06)
(-2.33953e-06,-6.61276e-06)
(-3.5439e-06,1.07176e-05)
(9.95372e-06,7.97662e-06)
(1.07283e-05,-3.24447e-05)
(-1.18449e-05,-1.81002e-05)
(-0.000258423,-0.000328679)
(-0.000350343,5.778e-06)
(-5.6034e-06,1.6946e-05)
(1.57382e-05,1.26121e-05)
(7.58603e-06,-2.29419e-05)
(-8.37563e-06,-1.27988e-05)
(7.11338e-05,-6.74193e-05)
(-4.42876e-05,-7.63023e-05)
(6.89533e-06,-3.96257e-06)
(-1.90784e-06,-4.42391e-06)
(0.000174242,-0.000165143)
(-0.000108482,-0.000186902)
(1.46272e-05,-8.40588e-06)
(-4.04715e-06,-9.38453e-06)
(-2.57137e-06,1.32742e-05)
(1.1907e-05,8.49402e-06)
(7.82751e-06,-4.04081e-05)
(-1.49947e-05,-2.174e-05)
(-0.000343961,-0.000312944)
(-0.000385273,4.14595e-05)
(-4.06569e-06,2.09884e-05)
(1.88266e-05,1.34302e-05)
(5.53488e-06,-2.85729e-05)
(-1.06029e-05,-1.53725e-05)
(8.09164e-05,-9.1518e-05)
(-5.32144e-05,-8.96636e-05)
(9.26822e-06,-6.40224e-06)
(-2.69909e-06,-5.84812e-06)
(0.000198204,-0.000224172)
(-0.000130348,-0.00021963)
(1.96609e-05,-1.35812e-05)
(-5.72564e-06,-1.24057e-05)
(-6.01893e-07,1.61129e-05)
(1.44855e-05,8.71755e-06)
(1.85526e-06,-4.96658e-05)
(-1.99183e-05,-2.59469e-05)
(-0.000442592,-0.000267374)
(-0.000421159,9.73868e-05)
(-9.51677e-07,2.54767e-05)
(2.29036e-05,1.37836e-05)
(1.31187e-06,-3.5119e-05)
(-1.40844e-05,-1.83472e-05)
(8.74787e-05,-0.000122009)
(-6.435e-05,-0.000105984)
(1.22848e-05,-1.01157e-05)
(-3.76422e-06,-8.01599e-06)
(0.000214278,-0.000298859)
(-0.000157625,-0.000259606)
(2.606e-05,-2.14586e-05)
(-7.98511e-06,-1.70045e-05)
(-5.39097e-06,8.07521e-06)
(8.57722e-06,8.61498e-06)
(7.04676e-05,0.000219424)
(0.000185338,3.1216e-05)
(2.69549e-06,-4.0376e-06)
(-4.28861e-06,-4.30749e-06)
(-7.41461e-06,1.11064e-05)
(3.88485e-06,6.56679e-06)
(0.000108078,-6.42824e-05)
(-5.30195e-05,-0.000113)
(5.74932e-06,-1.60926e-06)
(-8.66205e-07,-3.62484e-06)
(-6.01197e-06,1.18152e-05)
(1.08194e-05,1.02262e-05)
(0.000124102,0.000246928)
(0.0002162,2.76482e-05)
(3.00598e-06,-5.90758e-06)
(-5.40971e-06,-5.11311e-06)
(-8.1882e-06,1.60921e-05)
(4.95316e-06,8.95016e-06)
(0.000146218,-0.000109615)
(-7.23745e-05,-0.000140417)
(9.28651e-06,-3.91248e-06)
(-1.70264e-06,-5.10486e-06)
(-5.55736e-06,1.68067e-05)
(1.40229e-05,1.19841e-05)
(0.000201886,0.000256771)
(0.000254605,1.04957e-05)
(2.77868e-06,-8.40337e-06)
(-7.01143e-06,-5.99203e-06)
(-7.55846e-06,2.28585e-05)
(6.71527e-06,1.22133e-05)
(0.000187184,-0.000177409)
(-9.66723e-05,-0.000179822)
(1.45969e-05,-8.38847e-06)
(-3.04856e-06,-7.64203e-06)
(-4.05967e-06,2.09573e-05)
(1.70639e-05,1.30743e-05)
(0.000269669,0.000245351)
(0.000285183,-1.39579e-05)
(2.02983e-06,-1.04787e-05)
(-8.53197e-06,-6.53714e-06)
(-5.55668e-06,2.86854e-05)
(8.74256e-06,1.50646e-05)
(0.000212222,-0.000240028)
(-0.000117157,-0.00021535)
(1.95512e-05,-1.35054e-05)
(-4.39711e-06,-1.04595e-05)
(-9.56731e-07,2.5612e-05)
(2.11456e-05,1.37866e-05)
(0.000348432,0.000210492)
(0.000318112,-5.44097e-05)
(4.78366e-07,-1.2806e-05)
(-1.05728e-05,-6.89332e-06)
(-1.32893e-06,3.55758e-05)
(1.20526e-05,1.85031e-05)
(0.00022876,-0.000319057)
(-0.000143001,-0.000259029)
(2.58343e-05,-2.12728e-05)
(-6.22592e-06,-1.48048e-05)
(-4.78781e-07,3.1973e-07)
(2.41067e-06,3.63778e-06)
(1.55668e-06,-1.03955e-06)
(-2.24896e-06,-3.45845e-06)
(-3.3876e-07,-5.05251e-05)
(-0.000136747,-2.42833e-06)
(-7.57019e-07,5.05537e-07)
(3.8116e-06,5.75183e-06)
(1.10074e-06,-7.35071e-07)
(-1.59025e-06,-2.4455e-06)
(2.90466e-06,1.61078e-07)
(1.57559e-06,-2.81191e-05)
(7.78237e-08,4.44592e-08)
(4.33238e-07,-7.5823e-07)
(7.11494e-06,3.9456e-07)
(3.85938e-06,-6.88775e-05)
(1.65089e-07,9.43121e-08)
(9.19036e-07,-1.60845e-06)
(-8.03478e-07,6.06177e-07)
(2.83121e-06,3.82973e-06)
(2.58405e-06,-1.94952e-06)
(-2.7691e-06,-3.91805e-06)
(-1.44809e-06,-8.09471e-05)
(-0.000152465,-5.83529e-06)
(-1.27041e-06,9.5845e-07)
(4.47654e-06,6.05534e-06)
(1.8272e-06,-1.37852e-06)
(-1.95805e-06,-2.77048e-06)
(5.4069e-06,-3.07276e-07)
(-1.67368e-06,-3.04502e-05)
(1.73303e-07,6.54425e-08)
(3.46965e-07,-9.18027e-07)
(1.32442e-05,-7.52668e-07)
(-4.09966e-06,-7.45875e-05)
(3.67632e-07,1.38824e-07)
(7.36023e-07,-1.94743e-06)
(-1.19736e-06,1.00879e-06)
(3.28413e-06,4.06838e-06)
(3.81052e-06,-3.21041e-06)
(-3.34638e-06,-4.51406e-06)
(-4.3345e-06,-0.000114963)
(-0.000169571,-1.08422e-05)
(-1.8932e-06,1.59504e-06)
(5.19266e-06,6.43267e-06)
(2.69445e-06,-2.27011e-06)
(-2.36624e-06,-3.19192e-06)
(8.83133e-06,-1.3777e-06)
(-4.96646e-06,-3.28482e-05)
(3.28277e-07,7.54429e-08)
(2.4969e-07,-1.08229e-06)
(2.16323e-05,-3.37465e-06)
(-1.21653e-05,-8.04613e-05)
(6.96381e-07,1.60039e-07)
(5.29673e-07,-2.29588e-06)
(-1.73703e-06,1.65909e-06)
(3.87857e-06,4.42451e-06)
(5.46231e-06,-5.2172e-06)
(-4.10777e-06,-5.44451e-06)
(-1.18625e-05,-0.000157668)
(-0.00019105,-1.80768e-05)
(-2.74649e-06,2.62324e-06)
(6.13257e-06,6.99577e-06)
(3.86244e-06,-3.68912e-06)
(-2.90463e-06,-3.84985e-06)
(1.41854e-05,-3.75254e-06)
(-9.08288e-06,-3.59982e-05)
(6.14649e-07,5.26251e-08)
(1.14229e-07,-1.29686e-06)
(3.4747e-05,-9.19181e-06)
(-2.22484e-05,-8.81772e-05)
(1.30387e-06,1.11635e-07)
(2.42315e-07,-2.75106e-06)
(-2.08302e-06,2.14452e-06)
(4.2671e-06,4.67771e-06)
(6.50627e-06,-6.69838e-06)
(-4.59906e-06,-6.13196e-06)
(-1.93831e-05,-0.000183277)
(-0.000204266,-2.24432e-05)
(-3.29354e-06,3.39079e-06)
(6.74688e-06,7.39612e-06)
(4.60063e-06,-4.73647e-06)
(-3.25203e-06,-4.33595e-06)
(1.8059e-05,-5.89663e-06)
(-1.16924e-05,-3.8122e-05)
(8.51024e-07,8.16174e-09)
(1.99075e-08,-1.44089e-06)
(4.42353e-05,-1.44437e-05)
(-2.86405e-05,-9.33795e-05)
(1.80529e-06,1.73137e-08)
(4.22301e-08,-3.05658e-06)
(-2.08345e-06,2.14516e-06)
(4.26759e-06,4.67804e-06)
(6.50756e-06,-6.70032e-06)
(-4.59968e-06,-6.13286e-06)
(-1.93939e-05,-0.000183309)
(-0.000204283,-2.24484e-05)
(-3.29422e-06,3.3918e-06)
(6.74766e-06,7.39664e-06)
(4.60154e-06,-4.73785e-06)
(-3.25247e-06,-4.33659e-06)
(1.8064e-05,-5.89964e-06)
(-1.16957e-05,-3.81248e-05)
(8.51347e-07,8.08853e-09)
(1.97847e-08,-1.44107e-06)
(4.42476e-05,-1.44511e-05)
(-2.86485e-05,-9.33862e-05)
(1.80598e-06,1.71584e-08)
(4.19698e-08,-3.05697e-06)
(-2.65951e-06,3.11256e-06)
(4.96851e-06,5.15979e-06)
(8.22243e-06,-9.62313e-06)
(-5.46569e-06,-7.4974e-06)
(-3.80818e-05,-0.000223935)
(-0.000226604,-2.84795e-05)
(-4.20505e-06,4.92139e-06)
(7.85591e-06,8.15834e-06)
(5.81414e-06,-6.80458e-06)
(-3.86483e-06,-5.30146e-06)
(2.54961e-05,-1.08674e-05)
(-1.62902e-05,-4.21611e-05)
(1.36865e-06,-1.43618e-07)
(-1.63817e-07,-1.71498e-06)
(6.24525e-05,-2.66196e-05)
(-3.99027e-05,-0.000103273)
(2.90334e-06,-3.04661e-07)
(-3.47509e-07,-3.63802e-06)
(-2.80761e-06,3.40479e-06)
(5.16808e-06,5.29988e-06)
(8.65885e-06,-1.05006e-05)
(-5.70767e-06,-7.90856e-06)
(-4.45036e-05,-0.000234141)
(-0.000232653,-2.96584e-05)
(-4.43923e-06,5.38344e-06)
(8.17146e-06,8.37984e-06)
(6.12273e-06,-7.42502e-06)
(-4.03593e-06,-5.5922e-06)
(2.76686e-05,-1.25172e-05)
(-1.75743e-05,-4.33638e-05)
(1.53549e-06,-2.05074e-07)
(-2.19439e-07,-1.79706e-06)
(6.7774e-05,-3.06607e-05)
(-4.3048e-05,-0.000106219)
(3.25726e-06,-4.35028e-07)
(-4.655e-07,-3.81213e-06)
(-2.96619e-06,3.74488e-06)
(5.39558e-06,5.45981e-06)
(9.12413e-06,-1.15194e-05)
(-5.98153e-06,-8.38644e-06)
(-5.23501e-05,-0.00024504)
(-0.000239405,-3.06893e-05)
(-4.68996e-06,5.92118e-06)
(8.53116e-06,8.63272e-06)
(6.45173e-06,-8.14546e-06)
(-4.22958e-06,-5.93011e-06)
(3.01553e-05,-1.45119e-05)
(-1.90247e-05,-4.47639e-05)
(1.73525e-06,-2.85408e-07)
(-2.84679e-07,-1.89308e-06)
(7.38651e-05,-3.55467e-05)
(-4.66008e-05,-0.000109649)
(3.68102e-06,-6.05442e-07)
(-6.03895e-07,-4.01582e-06)
(-3.11903e-06,4.10592e-06)
(5.63267e-06,5.62596e-06)
(9.57056e-06,-1.25988e-05)
(-6.26521e-06,-8.89296e-06)
(-6.1071e-05,-0.000255573)
(-0.000246293,-3.14061e-05)
(-4.93161e-06,6.49203e-06)
(8.90604e-06,8.89542e-06)
(6.76741e-06,-8.90869e-06)
(-4.43017e-06,-6.28827e-06)
(3.27462e-05,-1.67106e-05)
(-2.05204e-05,-4.62551e-05)
(1.95357e-06,-3.80898e-07)
(-3.54735e-07,-1.99606e-06)
(8.02116e-05,-4.09325e-05)
(-5.02646e-05,-0.000113301)
(4.14416e-06,-8.08007e-07)
(-7.52506e-07,-4.23428e-06)
(-3.24103e-06,4.42416e-06)
(5.83875e-06,5.76928e-06)
(9.92548e-06,-1.35488e-05)
(-6.51084e-06,-9.33872e-06)
(-6.90559e-05,-0.000264057)
(-0.000252163,-3.17347e-05)
(-5.12452e-06,6.99521e-06)
(9.23188e-06,9.12204e-06)
(7.01838e-06,-9.58042e-06)
(-4.60386e-06,-6.60347e-06)
(3.49885e-05,-1.8713e-05)
(-2.18066e-05,-4.75764e-05)
(2.15112e-06,-4.73673e-07)
(-4.17308e-07,-2.08805e-06)
(8.57039e-05,-4.58373e-05)
(-5.34151e-05,-0.000116538)
(4.56322e-06,-1.00481e-06)
(-8.85244e-07,-4.42942e-06)
(-3.46556e-06,5.11093e-06)
(6.27716e-06,6.06856e-06)
(1.0575e-05,-1.55957e-05)
(-7.03257e-06,-1.02985e-05)
(-8.71087e-05,-0.000280089)
(-0.000264316,-3.15477e-05)
(-5.47953e-06,8.08109e-06)
(9.92506e-06,9.59524e-06)
(7.47763e-06,-1.10278e-05)
(-4.97278e-06,-7.28211e-06)
(3.96947e-05,-2.32217e-05)
(-2.44966e-05,-5.04589e-05)
(2.59291e-06,-7.01018e-07)
(-5.55443e-07,-2.29165e-06)
(9.72317e-05,-5.68814e-05)
(-6.00042e-05,-0.000123598)
(5.50039e-06,-1.48708e-06)
(-1.17827e-06,-4.86132e-06)
(-3.55986e-06,5.45883e-06)
(6.49721e-06,6.2149e-06)
(1.08461e-05,-1.66318e-05)
(-7.29514e-06,-1.07835e-05)
(-9.66255e-05,-0.000287137)
(-0.000270252,-3.10179e-05)
(-5.62864e-06,8.63117e-06)
(1.0273e-05,9.82662e-06)
(7.66935e-06,-1.17605e-05)
(-5.15844e-06,-7.6251e-06)
(4.20095e-05,-2.55961e-05)
(-2.58216e-05,-5.19382e-05)
(2.82442e-06,-8.30223e-07)
(-6.27232e-07,-2.39795e-06)
(0.000102902,-6.26974e-05)
(-6.32498e-05,-0.000127222)
(5.99151e-06,-1.76117e-06)
(-1.33056e-06,-5.08681e-06)
(-3.60792e-06,5.65702e-06)
(6.62224e-06,6.29667e-06)
(1.09838e-05,-1.7222e-05)
(-7.44483e-06,-1.10595e-05)
(-0.000102145,-0.000290856)
(-0.000273579,-3.0593e-05)
(-5.70463e-06,8.94453e-06)
(1.04707e-05,9.9559e-06)
(7.76672e-06,-1.21778e-05)
(-5.26429e-06,-7.82027e-06)
(4.33073e-05,-2.69741e-05)
(-2.65666e-05,-5.27873e-05)
(2.95855e-06,-9.08028e-07)
(-6.68716e-07,-2.45958e-06)
(0.000106081,-6.60728e-05)
(-6.50746e-05,-0.000129302)
(6.27602e-06,-1.92622e-06)
(-1.41856e-06,-5.21756e-06)
(-3.77366e-06,6.54087e-06)
(7.17955e-06,6.64711e-06)
(1.1455e-05,-1.9855e-05)
(-8.1193e-06,-1.22882e-05)
(-0.000127519,-0.000305032)
(-0.000288002,-2.76742e-05)
(-5.96668e-06,1.0342e-05)
(1.13519e-05,1.051e-05)
(8.09994e-06,-1.40396e-05)
(-5.74121e-06,-8.6891e-06)
(4.89097e-05,-3.33302e-05)
(-2.98155e-05,-5.66348e-05)
(3.57587e-06,-1.29214e-06)
(-8.59319e-07,-2.74517e-06)
(0.000119804,-8.1642e-05)
(-7.30327e-05,-0.000138726)
