   4.7226e-01   2.0593e+00   1.1661e+02   1.8408e-01   1.6583e+02
   4.7269e-01   2.0597e+00   1.1661e+02   1.8377e-01   1.6513e+02
   4.7312e-01   2.0601e+00   1.1661e+02   1.8346e-01   1.6444e+02
   4.7355e-01   2.0605e+00   1.1661e+02   1.8315e-01   1.6375e+02
   4.7398e-01   2.0610e+00   1.1661e+02   1.8284e-01   1.6306e+02
   4.7441e-01   2.0614e+00   1.1661e+02   1.8253e-01   1.6238e+02
   4.7484e-01   2.0618e+00   1.1661e+02   1.8222e-01   1.6170e+02
   4.7527e-01   2.0623e+00   1.1661e+02   1.8192e-01   1.6102e+02
   4.7570e-01   2.0627e+00   1.1661e+02   1.8161e-01   1.6035e+02
   4.7613e-01   2.0631e+00   1.1661e+02   1.8131e-01   1.5968e+02
   4.7656e-01   2.0636e+00   1.1661e+02   1.8100e-01   1.5902e+02
   4.7699e-01   2.0640e+00   1.1661e+02   1.8070e-01   1.5836e+02
   4.7742e-01   2.0644e+00   1.1661e+02   1.8040e-01   1.5770e+02
   4.7785e-01   2.0648e+00   1.1661e+02   1.8010e-01   1.5705e+02
   4.7828e-01   2.0653e+00   1.1661e+02   1.7980e-01   1.5640e+02
   4.7871e-01   2.0657e+00   1.1661e+02   1.7950e-01   1.5575e+02
   4.7914e-01   2.0661e+00   1.1661e+02   1.7920e-01   1.5511e+02
   4.7957e-01   2.0666e+00   1.1661e+02   1.7890e-01   1.5447e+02
   4.7999e-01   2.0670e+00   1.1661e+02   1.7860e-01   1.5384e+02
   4.8042e-01   2.0674e+00   1.1661e+02   1.7831e-01   1.5320e+02
   4.8085e-01   2.0679e+00   1.1661e+02   1.7801e-01   1.5258e+02
   4.8128e-01   2.0683e+00   1.1661e+02   1.7772e-01   1.5195e+02
   4.8171e-01   2.0687e+00   1.1661e+02   1.7742e-01   1.5133e+02
   4.8214e-01   2.0691e+00   1.1661e+02   1.7713e-01   1.5071e+02
   4.8257e-01   2.0696e+00   1.1661e+02   1.7684e-01   1.5009e+02
   4.8300e-01   2.0700e+00   1.1661e+02   1.7654e-01   1.4948e+02
   4.8343e-01   2.0704e+00   1.1661e+02   1.7625e-01   1.4887e+02
   4.8386e-01   2.0709e+00   1.1661e+02   1.7596e-01   1.4827e+02
   4.8429e-01   2.0713e+00   1.1661e+02   1.7567e-01   1.4767e+02
   4.8472e-01   2.0717e+00   1.1661e+02   1.7539e-01   1.4707e+02
   4.8515e-01   2.0722e+00   1.1661e+02   1.7510e-01   1.4647e+02
   4.8558e-01   2.0726e+00   1.1661e+02   1.7481e-01   1.4588e+02
   4.8601e-01   2.0730e+00   1.1661e+02   1.7453e-01   1.4529e+02
   4.8644e-01   2.0734e+00   1.1661e+02   1.7424e-01   1.4471e+02
   4.8687e-01   2.0739e+00   1.1661e+02   1.7396e-01   1.4412e+02
   4.8730e-01   2.0743e+00   1.1661e+02   1.7367e-01   1.4354e+02
   4.8773e-01   2.0747e+00   1.1661e+02   1.7339e-01   1.4297e+02
   4.8816e-01   2.0752e+00   1.1661e+02   1.7311e-01   1.4239e+02
   4.8859e-01   2.0756e+00   1.1661e+02   1.7283e-01   1.4182e+02
   4.8902e-01   2.0760e+00   1.1661e+02   1.7255e-01   1.4126e+02
   4.8945e-01   2.0764e+00   1.1661e+02   1.7227e-01   1.4069e+02
   4.8988e-01   2.0769e+00   1.1661e+02   1.7199e-01   1.4013e+02
   4.9031e-01   2.0773e+00   1.1661e+02   1.7171e-01   1.3957e+02
   4.9074e-01   2.0777e+00   1.1661e+02   1.7143e-01   1.3902e+02
   4.9117e-01   2.0782e+00   1.1661e+02   1.7116e-01   1.3846e+02
   4.9160e-01   2.0786e+00   1.1661e+02   1.7088e-01   1.3791e+02
   4.9203e-01   2.0790e+00   1.1661e+02   1.7060e-01   1.3737e+02
   4.9246e-01   2.0795e+00   1.1661e+02   1.7033e-01   1.3682e+02
   4.9289e-01   2.0799e+00   1.1661e+02   1.7006e-01   1.3628e+02
   4.9332e-01   2.0803e+00   1.1661e+02   1.6978e-01   1.3574e+02
   4.9375e-01   2.0807e+00   1.1661e+02   1.6951e-01   1.3521e+02
   4.9418e-01   2.0812e+00   1.1661e+02   1.6924e-01   1.3468e+02
   4.9461e-01   2.0816e+00   1.1661e+02   1.6897e-01   1.3415e+02
   4.9503e-01   2.0820e+00   1.1661e+02   1.6870e-01   1.3362e+02
   4.9546e-01   2.0825e+00   1.1661e+02   1.6843e-01   1.3310e+02
   4.9589e-01   2.0829e+00   1.1661e+02   1.6816e-01   1.3257e+02
   4.9632e-01   2.0833e+00   1.1661e+02   1.6789e-01   1.3206e+02
   4.9675e-01   2.0838e+00   1.1661e+02   1.6763e-01   1.3154e+02
   4.9718e-01   2.0842e+00   1.1661e+02   1.6736e-01   1.3103e+02
   4.9761e-01   2.0846e+00   1.1661e+02   1.6709e-01   1.3052e+02
   4.9804e-01   2.0850e+00   1.1661e+02   1.6683e-01   1.3001e+02
   4.9847e-01   2.0855e+00   1.1661e+02   1.6656e-01   1.2950e+02
   4.9890e-01   2.0859e+00   1.1661e+02   1.6630e-01   1.2900e+02
   4.9933e-01   2.0863e+00   1.1661e+02   1.6604e-01   1.2850e+02
   4.9976e-01   2.0868e+00   1.1661e+02   1.6577e-01   1.2800e+02
   5.0019e-01   2.0872e+00   1.1661e+02   1.6551e-01   1.2751e+02
   5.0062e-01   2.0876e+00   1.1661e+02   1.6525e-01   1.2701e+02
   5.0105e-01   2.0881e+00   1.1661e+02   1.6499e-01   1.2652e+02
   5.0148e-01   2.0885e+00   1.1661e+02   1.6473e-01   1.2604e+02
   5.0191e-01   2.0889e+00   1.1661e+02   1.6447e-01   1.2555e+02
   5.0234e-01   2.0893e+00   1.1661e+02   1.6421e-01   1.2507e+02
   5.0277e-01   2.0898e+00   1.1661e+02   1.6396e-01   1.2459e+02
   5.0320e-01   2.0902e+00   1.1661e+02   1.6370e-01   1.2411e+02
   5.0363e-01   2.0906e+00   1.1661e+02   1.6344e-01   1.2364e+02
   5.0406e-01   2.0911e+00   1.1661e+02   1.6319e-01   1.2316e+02
   5.0449e-01   2.0915e+00   1.1661e+02   1.6293e-01   1.2269e+02
   5.0492e-01   2.0919e+00   1.1661e+02   1.6268e-01   1.2223e+02
   5.0535e-01   2.0923e+00   1.1661e+02   1.6243e-01   1.2176e+02
   5.0578e-01   2.0928e+00   1.1661e+02   1.6217e-01   1.2130e+02
   5.0621e-01   2.0932e+00   1.1661e+02   1.6192e-01   1.2084e+02
   5.0664e-01   2.0936e+00   1.1661e+02   1.6167e-01   1.2038e+02
   5.0707e-01   2.0941e+00   1.1661e+02   1.6142e-01   1.1992e+02
   5.0750e-01   2.0945e+00   1.1661e+02   1.6117e-01   1.1947e+02
   5.0793e-01   2.0949e+00   1.1661e+02   1.6092e-01   1.1902e+02
   5.0836e-01   2.0954e+00   1.1661e+02   1.6067e-01   1.1857e+02
   5.0879e-01   2.0958e+00   1.1661e+02   1.6042e-01   1.1812e+02
   5.0922e-01   2.0962e+00   1.1661e+02   1.6018e-01   1.1768e+02
   5.0965e-01   2.0966e+00   1.1661e+02   1.5993e-01   1.1723e+02
   5.1007e-01   2.0971e+00   1.1661e+02   1.5968e-01   1.1679e+02
   5.1050e-01   2.0975e+00   1.1661e+02   1.5944e-01   1.1636e+02
   5.1093e-01   2.0979e+00   1.1661e+02   1.5919e-01   1.1592e+02
   5.1136e-01   2.0984e+00   1.1661e+02   1.5895e-01   1.1549e+02
   5.1179e-01   2.0988e+00   1.1661e+02   1.5870e-01   1.1506e+02
   5.1222e-01   2.0992e+00   1.1661e+02   1.5846e-01   1.1463e+02
   5.1265e-01   2.0997e+00   1.1661e+02   1.5822e-01   1.1420e+02
   5.1308e-01   2.1001e+00   1.1661e+02   1.5798e-01   1.1377e+02
   5.1351e-01   2.1005e+00   1.1661e+02   1.5774e-01   1.1335e+02
   5.1394e-01   2.1009e+00   1.1661e+02   1.5749e-01   1.1293e+02
   5.1437e-01   2.1014e+00   1.1661e+02   1.5725e-01   1.1251e+02
   5.1480e-01   2.1018e+00   1.1661e+02   1.5702e-01   1.1210e+02
   5.1523e-01   2.1022e+00   1.1661e+02   1.5678e-01   1.1168e+02
   5.1566e-01   2.1027e+00   1.1661e+02   1.5654e-01   1.1127e+02
   5.1609e-01   2.1031e+00   1.1661e+02   1.5630e-01   1.1086e+02
   5.1652e-01   2.1035e+00   1.1661e+02   1.5606e-01   1.1045e+02
   5.1695e-01   2.1040e+00   1.1661e+02   1.5583e-01   1.1004e+02
   5.1738e-01   2.1044e+00   1.1661e+02   1.5559e-01   1.0964e+02
   5.1781e-01   2.1048e+00   1.1661e+02   1.5536e-01   1.0924e+02
   5.1824e-01   2.1052e+00   1.1661e+02   1.5512e-01   1.0884e+02
   5.1867e-01   2.1057e+00   1.1661e+02   1.5489e-01   1.0844e+02
   5.1910e-01   2.1061e+00   1.1661e+02   1.5466e-01   1.0804e+02
   5.1953e-01   2.1065e+00   1.1661e+02   1.5442e-01   1.0765e+02
   5.1996e-01   2.1070e+00   1.1661e+02   1.5419e-01   1.0725e+02
   5.2039e-01   2.1074e+00   1.1661e+02   1.5396e-01   1.0686e+02
   5.2082e-01   2.1078e+00   1.1661e+02   1.5373e-01   1.0648e+02
   5.2125e-01   2.1082e+00   1.1661e+02   1.5350e-01   1.0609e+02
   5.2168e-01   2.1087e+00   1.1661e+02   1.5327e-01   1.0570e+02
   5.2211e-01   2.1091e+00   1.1661e+02   1.5304e-01   1.0532e+02
   5.2254e-01   2.1095e+00   1.1661e+02   1.5281e-01   1.0494e+02
   5.2297e-01   2.1100e+00   1.1661e+02   1.5258e-01   1.0456e+02
   5.2340e-01   2.1104e+00   1.1661e+02   1.5236e-01   1.0418e+02
   5.2383e-01   2.1108e+00   1.1661e+02   1.5213e-01   1.0381e+02
   5.2426e-01   2.1113e+00   1.1661e+02   1.5190e-01   1.0343e+02
   5.2469e-01   2.1117e+00   1.1661e+02   1.5168e-01   1.0306e+02
   5.2512e-01   2.1121e+00   1.1661e+02   1.5145e-01   1.0269e+02
   5.2554e-01   2.1125e+00   1.1661e+02   1.5123e-01   1.0232e+02
   5.2597e-01   2.1130e+00   1.1661e+02   1.5100e-01   1.0196e+02
   5.2640e-01   2.1134e+00   1.1661e+02   1.5078e-01   1.0159e+02
   5.2683e-01   2.1138e+00   1.1661e+02   1.5056e-01   1.0123e+02
   5.2726e-01   2.1143e+00   1.1661e+02   1.5033e-01   1.0087e+02
   5.2769e-01   2.1147e+00   1.1661e+02   1.5011e-01   1.0051e+02
   5.2812e-01   2.1151e+00   1.1661e+02   1.4989e-01   1.0015e+02
   5.2855e-01   2.1156e+00   1.1661e+02   1.4967e-01   9.9792e+01
   5.2898e-01   2.1160e+00   1.1661e+02   1.4945e-01   9.9437e+01
   5.2941e-01   2.1164e+00   1.1661e+02   1.4923e-01   9.9084e+01
   5.2984e-01   2.1168e+00   1.1661e+02   1.4901e-01   9.8733e+01
   5.3027e-01   2.1173e+00   1.1661e+02   1.4879e-01   9.8384e+01
   5.3070e-01   2.1177e+00   1.1661e+02   1.4858e-01   9.8036e+01
   5.3113e-01   2.1181e+00   1.1661e+02   1.4836e-01   9.7690e+01
   5.3156e-01   2.1186e+00   1.1661e+02   1.4814e-01   9.7345e+01
   5.3199e-01   2.1190e+00   1.1661e+02   1.4793e-01   9.7002e+01
   5.3242e-01   2.1194e+00   1.1661e+02   1.4771e-01   9.6661e+01
   5.3285e-01   2.1199e+00   1.1661e+02   1.4750e-01   9.6321e+01
   5.3328e-01   2.1203e+00   1.1661e+02   1.4728e-01   9.5983e+01
   5.3371e-01   2.1207e+00   1.1661e+02   1.4707e-01   9.5647e+01
   5.3414e-01   2.1211e+00   1.1661e+02   1.4685e-01   9.5312e+01
   5.3457e-01   2.1216e+00   1.1661e+02   1.4664e-01   9.4979e+01
   5.3500e-01   2.1220e+00   1.1661e+02   1.4643e-01   9.4647e+01
   5.3543e-01   2.1224e+00   1.1661e+02   1.4622e-01   9.4317e+01
   5.3586e-01   2.1229e+00   1.1661e+02   1.4600e-01   9.3988e+01
   5.3629e-01   2.1233e+00   1.1661e+02   1.4579e-01   9.3661e+01
   5.3672e-01   2.1237e+00   1.1661e+02   1.4558e-01   9.3336e+01
   5.3715e-01   2.1241e+00   1.1661e+02   1.4537e-01   9.3012e+01
   5.3758e-01   2.1246e+00   1.1661e+02   1.4516e-01   9.2690e+01
   5.3801e-01   2.1250e+00   1.1661e+02   1.4496e-01   9.2369e+01
   5.3844e-01   2.1254e+00   1.1661e+02   1.4475e-01   9.2049e+01
   5.3887e-01   2.1259e+00   1.1661e+02   1.4454e-01   9.1731e+01
   5.3930e-01   2.1263e+00   1.1661e+02   1.4433e-01   9.1415e+01
   5.3973e-01   2.1267e+00   1.1661e+02   1.4413e-01   9.1100e+01
   5.4016e-01   2.1272e+00   1.1661e+02   1.4392e-01   9.0786e+01
   5.4058e-01   2.1276e+00   1.1661e+02   1.4371e-01   9.0474e+01
   5.4101e-01   2.1280e+00   1.1661e+02   1.4351e-01   9.0164e+01
   5.4144e-01   2.1284e+00   1.1661e+02   1.4330e-01   8.9854e+01
   5.4187e-01   2.1289e+00   1.1661e+02   1.4310e-01   8.9547e+01
   5.4230e-01   2.1293e+00   1.1661e+02   1.4290e-01   8.9240e+01
   5.4273e-01   2.1297e+00   1.1661e+02   1.4269e-01   8.8936e+01
   5.4316e-01   2.1302e+00   1.1661e+02   1.4249e-01   8.8632e+01
   5.4359e-01   2.1306e+00   1.1661e+02   1.4229e-01   8.8330e+01
   5.4402e-01   2.1310e+00   1.1661e+02   1.4209e-01   8.8029e+01
   5.4445e-01   2.1315e+00   1.1661e+02   1.4188e-01   8.7730e+01
   5.4488e-01   2.1319e+00   1.1661e+02   1.4168e-01   8.7432e+01
   5.4531e-01   2.1323e+00   1.1661e+02   1.4148e-01   8.7136e+01
   5.4574e-01   2.1327e+00   1.1661e+02   1.4128e-01   8.6840e+01
   5.4617e-01   2.1332e+00   1.1661e+02   1.4108e-01   8.6547e+01
   5.4660e-01   2.1336e+00   1.1661e+02   1.4089e-01   8.6254e+01
   5.4703e-01   2.1340e+00   1.1661e+02   1.4069e-01   8.5963e+01
   5.4746e-01   2.1345e+00   1.1661e+02   1.4049e-01   8.5673e+01
   5.4789e-01   2.1349e+00   1.1661e+02   1.4029e-01   8.5385e+01
   5.4832e-01   2.1353e+00   1.1661e+02   1.4009e-01   8.5097e+01
   5.4875e-01   2.1357e+00   1.1661e+02   1.3990e-01   8.4812e+01
   5.4918e-01   2.1362e+00   1.1661e+02   1.3970e-01   8.4527e+01
   5.4961e-01   2.1366e+00   1.1661e+02   1.3951e-01   8.4244e+01
   5.5004e-01   2.1370e+00   1.1661e+02   1.3931e-01   8.3962e+01
   5.5047e-01   2.1375e+00   1.1661e+02   1.3912e-01   8.3681e+01
   5.5090e-01   2.1379e+00   1.1661e+02   1.3892e-01   8.3402e+01
   5.5133e-01   2.1383e+00   1.1661e+02   1.3873e-01   8.3123e+01
   5.5176e-01   2.1388e+00   1.1661e+02   1.3854e-01   8.2846e+01
   5.5219e-01   2.1392e+00   1.1661e+02   1.3834e-01   8.2571e+01
   5.5262e-01   2.1396e+00   1.1661e+02   1.3815e-01   8.2296e+01
   5.5305e-01   2.1400e+00   1.1661e+02   1.3796e-01   8.2023e+01
   5.5348e-01   2.1405e+00   1.1661e+02   1.3777e-01   8.1751e+01
   5.5391e-01   2.1409e+00   1.1661e+02   1.3758e-01   8.1481e+01
   5.5434e-01   2.1413e+00   1.1661e+02   1.3739e-01   8.1211e+01
   5.5477e-01   2.1418e+00   1.1661e+02   1.3720e-01   8.0943e+01
   5.5520e-01   2.1422e+00   1.1661e+02   1.3701e-01   8.0676e+01
   5.5563e-01   2.1426e+00   1.1661e+02   1.3682e-01   8.0410e+01
   5.5605e-01   2.1431e+00   1.1661e+02   1.3663e-01   8.0145e+01
   5.5648e-01   2.1435e+00   1.1661e+02   1.3644e-01   7.9882e+01
   5.5691e-01   2.1439e+00   1.1661e+02   1.3625e-01   7.9619e+01
   5.5734e-01   2.1443e+00   1.1661e+02   1.3607e-01   7.9358e+01
   5.5777e-01   2.1448e+00   1.1661e+02   1.3588e-01   7.9098e+01
   5.5820e-01   2.1452e+00   1.1661e+02   1.3569e-01   7.8839e+01
   5.5863e-01   2.1456e+00   1.1661e+02   1.3551e-01   7.8582e+01
   5.5906e-01   2.1461e+00   1.1661e+02   1.3532e-01   7.8325e+01
   5.5949e-01   2.1465e+00   1.1661e+02   1.3514e-01   7.8070e+01
   5.5992e-01   2.1469e+00   1.1661e+02   1.3495e-01   7.7815e+01
   5.6035e-01   2.1474e+00   1.1661e+02   1.3477e-01   7.7562e+01
   5.6078e-01   2.1478e+00   1.1661e+02   1.3459e-01   7.7310e+01
   5.6121e-01   2.1482e+00   1.1661e+02   1.3440e-01   7.7059e+01
   5.6164e-01   2.1486e+00   1.1661e+02   1.3422e-01   7.6809e+01
   5.6207e-01   2.1491e+00   1.1661e+02   1.3404e-01   7.6561e+01
   5.6250e-01   2.1495e+00   1.1661e+02   1.3386e-01   7.6313e+01
   5.6293e-01   2.1499e+00   1.1661e+02   1.3367e-01   7.6067e+01
   5.6336e-01   2.1504e+00   1.1661e+02   1.3349e-01   7.5821e+01
   5.6379e-01   2.1508e+00   1.1661e+02   1.3331e-01   7.5577e+01
   5.6422e-01   2.1512e+00   1.1661e+02   1.3313e-01   7.5334e+01
   5.6465e-01   2.1516e+00   1.1661e+02   1.3295e-01   7.5091e+01
   5.6508e-01   2.1521e+00   1.1661e+02   1.3277e-01   7.4850e+01
   5.6551e-01   2.1525e+00   1.1661e+02   1.3259e-01   7.4610e+01
   5.6594e-01   2.1529e+00   1.1661e+02   1.3242e-01   7.4371e+01
   5.6637e-01   2.1534e+00   1.1661e+02   1.3224e-01   7.4133e+01
   5.6680e-01   2.1538e+00   1.1661e+02   1.3206e-01   7.3896e+01
   5.6723e-01   2.1542e+00   1.1661e+02   1.3188e-01   7.3660e+01
   5.6766e-01   2.1547e+00   1.1661e+02   1.3171e-01   7.3425e+01
   5.6809e-01   2.1551e+00   1.1661e+02   1.3153e-01   7.3191e+01
   5.6852e-01   2.1555e+00   1.1661e+02   1.3135e-01   7.2959e+01
   5.6895e-01   2.1559e+00   1.1661e+02   1.3118e-01   7.2727e+01
   5.6938e-01   2.1564e+00   1.1661e+02   1.3100e-01   7.2496e+01
   5.6981e-01   2.1568e+00   1.1661e+02   1.3083e-01   7.2266e+01
   5.7024e-01   2.1572e+00   1.1661e+02   1.3065e-01   7.2037e+01
   5.7067e-01   2.1577e+00   1.1661e+02   1.3048e-01   7.1809e+01
   5.7109e-01   2.1581e+00   1.1661e+02   1.3031e-01   7.1583e+01
   5.7152e-01   2.1585e+00   1.1661e+02   1.3013e-01   7.1357e+01
   5.7195e-01   2.1590e+00   1.1661e+02   1.2996e-01   7.1132e+01
   5.7238e-01   2.1594e+00   1.1661e+02   1.2979e-01   7.0908e+01
   5.7281e-01   2.1598e+00   1.1661e+02   1.2961e-01   7.0685e+01
   5.7324e-01   2.1602e+00   1.1661e+02   1.2944e-01   7.0463e+01
   5.7367e-01   2.1607e+00   1.1661e+02   1.2927e-01   7.0242e+01
   5.7410e-01   2.1611e+00   1.1661e+02   1.2910e-01   7.0022e+01
   5.7453e-01   2.1615e+00   1.1661e+02   1.2893e-01   6.9802e+01
   5.7496e-01   2.1620e+00   1.1661e+02   1.2876e-01   6.9584e+01
   5.7539e-01   2.1624e+00   1.1661e+02   1.2859e-01   6.9367e+01
   5.7582e-01   2.1628e+00   1.1661e+02   1.2842e-01   6.9150e+01
